game_id,play_id,nfl_id,player_name,position,player_side,is_target,x_start,y_start,x_mid,y_mid,s_mid,dir_mid,o_mid,dx_start_mid,dy_start_mid,dx_mid_end,dy_mid_end
2023090700,361,43584,Kalif Raymond,WR,Offense,0,20.3,20.73,33.32,23.19,8.74,74.62,59.21,13.02,2.46,17.9,-0.93
2023090700,361,46137,Justin Reid,SS,Defense,0,33.39,35.12,33.28,43.91,4.97,21.49,318.87,-0.11,8.79,2.38,2.81
2023090700,361,47882,Mike Edwards,FS,Defense,0,27.56,29.63,32.3,26.82,2.92,118.76,213.97,4.74,-2.81,-0.56,3.47
2023090700,361,52546,L'Jarius Sneed,CB,Defense,0,27.27,16.24,35.29,11.67,5.38,98.43,41.81,8.02,-4.57,9.18,0.52
2023090700,361,53541,Amon-Ra St. Brown,WR,Offense,0,19.03,26.17,29.76,18.88,5.81,46.36,24.98,10.73,-7.29,1.39,16.49
2023090700,361,54486,Trent McDuffie,CB,Defense,0,29.46,22.57,39.74,22.97,5.55,81.44,269.63,10.28,0.4,12.76,1.0
2023090700,361,54495,George Karlaftis,DE,Defense,0,22.51,26.07,26.28,20.88,3.03,158.13,277.9,3.77,-5.19,-0.78,-7.64
2023090700,361,54527,Bryan Cook,FS,Defense,0,35.36,26.64,38.96,32.28,4.3,65.2,192.65,3.6,5.64,11.52,2.22
2023090700,361,55899,Sam LaPorta,TE,Offense,0,20.97,24.58,25.22,21.63,2.06,150.36,333.96,4.25,-2.95,-0.97,-10.06
2023090700,436,38696,Marvin Jones,WR,Offense,0,30.01,38.18,32.63,38.91,5.29,74.5,66.83,2.62,0.73,5.63,1.37
2023090700,436,43290,Jared Goff,QB,Offense,0,26.28,29.68,25.32,29.77,2.32,273.4,108.37,-0.96,0.09,-1.54,0.11
2023090700,436,44930,Josh Reynolds,WR,Offense,0,30.1,20.18,32.38,19.98,4.37,96.45,79.87,2.28,-0.2,2.98,-1.86
2023090700,436,46137,Justin Reid,SS,Defense,0,35.04,36.78,35.29,37.61,2.14,19.29,281.82,0.25,0.83,0.86,1.64
2023090700,436,52546,L'Jarius Sneed,CB,Defense,0,31.95,10.17,32.44,9.92,2.41,126.21,234.44,0.49,-0.25,3.44,-2.02
2023090700,436,53487,Nick Bolton,MLB,Defense,0,33.99,28.43,33.38,28.16,1.24,254.55,257.57,-0.61,-0.27,-1.74,0.94
2023090700,436,53541,Amon-Ra St. Brown,WR,Offense,1,29.46,35.92,30.55,36.83,3.78,50.74,69.21,1.09,0.91,3.12,0.97
2023090700,436,54486,Trent McDuffie,CB,Defense,0,37.14,19.35,37.88,19.12,1.59,117.05,256.34,0.74,-0.23,1.03,-2.15
2023090700,436,54527,Bryan Cook,FS,Defense,0,50.14,26.61,51.68,27.8,1.94,58.41,260.77,1.54,1.19,1.27,1.85
2023090700,436,54600,Joshua Williams,CB,Defense,0,38.42,41.71,39.98,42.1,2.18,74.74,224.71,1.56,0.39,2.9,0.55
2023090700,436,55899,Sam LaPorta,TE,Offense,0,29.15,10.35,30.66,9.63,4.33,117.59,90.11,1.51,-0.72,4.84,-2.5
2023090700,461,43290,Jared Goff,QB,Offense,0,42.37,27.27,39.97,28.27,4.11,293.86,264.92,-2.4,1.0,-2.31,0.67
2023090700,461,44930,Josh Reynolds,WR,Offense,1,42.87,16.52,44.99,15.59,5.37,113.79,82.25,2.12,-0.93,6.83,-1.61
2023090700,461,46137,Justin Reid,SS,Defense,0,54.81,21.29,55.16,19.47,2.77,145.08,278.87,0.35,-1.82,3.39,-2.42
2023090700,461,47856,David Montgomery,RB,Offense,0,36.31,27.19,37.72,29.32,4.76,29.83,80.57,1.41,2.13,0.92,6.07
2023090700,461,52471,Willie Gay Jr.,ILB,Defense,0,46.9,22.91,46.76,23.31,0.92,318.14,262.5,-0.14,0.4,-0.79,-2.06
2023090700,461,52546,L'Jarius Sneed,CB,Defense,0,44.92,15.41,47.44,13.06,3.62,134.49,7.23,2.52,-2.35,2.48,-2.46
2023090700,461,53487,Nick Bolton,MLB,Defense,0,47.98,27.12,47.3,28.34,2.01,328.45,266.33,-0.68,1.22,0.58,-0.43
2023090700,461,53541,Amon-Ra St. Brown,WR,Offense,0,42.95,34.29,45.97,33.57,5.78,108.94,101.76,3.02,-0.72,6.95,-3.89
2023090700,461,54486,Trent McDuffie,CB,Defense,0,47.37,39.0,47.84,38.21,1.45,87.14,199.31,0.47,-0.79,4.38,-0.42
2023090700,461,54527,Bryan Cook,FS,Defense,0,58.68,33.87,59.85,32.17,2.78,134.85,255.26,1.17,-1.7,2.28,-3.83
2023090700,461,55876,Jahmyr Gibbs,RB,Offense,0,40.67,31.03,40.19,22.61,7.91,182.72,149.05,-0.48,-8.42,0.12,-8.35
2023090700,461,55899,Sam LaPorta,TE,Offense,0,42.02,32.13,41.23,29.88,4.76,202.68,162.15,-0.79,-2.25,-2.39,-3.26
2023090700,461,55984,Chamarri Conner,SS,Defense,0,45.15,33.08,45.83,32.06,0.87,314.69,275.68,0.68,-1.02,-0.01,2.38
2023090700,530,43290,Jared Goff,QB,Offense,0,81.39,30.1,80.51,30.03,2.17,263.57,105.68,-0.88,-0.07,-1.2,-0.47
2023090700,530,44930,Josh Reynolds,WR,Offense,0,85.14,37.41,86.81,37.22,3.92,94.92,89.58,1.67,-0.19,3.12,1.22
2023090700,530,46137,Justin Reid,SS,Defense,0,97.49,35.72,98.09,36.61,2.12,64.21,285.29,0.6,0.89,2.51,1.34
2023090700,530,46424,Jason Cabinda,FB,Offense,0,81.19,32.16,81.07,32.38,1.01,329.93,91.51,-0.12,0.22,-1.46,2.16
2023090700,530,52471,Willie Gay Jr.,ILB,Defense,0,89.95,33.96,90.43,35.64,1.88,24.54,258.33,0.48,1.68,0.42,2.19
2023090700,530,52546,L'Jarius Sneed,CB,Defense,0,88.68,9.69,89.12,9.11,2.06,111.05,299.32,0.44,-0.58,2.17,-0.99
2023090700,530,53487,Nick Bolton,MLB,Defense,0,90.47,28.38,90.43,29.0,1.26,14.27,275.56,-0.04,0.62,1.15,1.06
2023090700,530,53541,Amon-Ra St. Brown,WR,Offense,1,85.06,19.29,86.28,19.04,3.25,103.99,86.05,1.22,-0.25,2.97,-1.82
2023090700,530,54486,Trent McDuffie,CB,Defense,0,87.76,45.05,88.03,45.58,2.08,22.35,289.3,0.27,0.53,1.85,3.03
2023090700,530,54527,Bryan Cook,FS,Defense,0,97.25,19.19,99.32,19.34,3.01,86.95,282.01,2.07,0.15,2.92,-0.45
2023090700,530,54568,Leo Chenal,OLB,Defense,0,90.22,22.93,90.23,22.22,1.71,159.95,254.59,0.01,-0.71,0.77,-2.04
2023090700,530,55876,Jahmyr Gibbs,RB,Offense,0,84.16,44.57,85.65,45.3,4.47,58.76,85.51,1.49,0.73,3.56,3.38
2023090700,530,55899,Sam LaPorta,TE,Offense,0,84.26,10.06,85.28,9.94,3.19,103.31,83.71,1.02,-0.12,4.3,-1.8
2023090700,621,38696,Marvin Jones,WR,Offense,0,100.17,35.0,102.65,37.0,3.89,62.41,46.14,2.48,2.0,5.56,-1.22
2023090700,621,43290,Jared Goff,QB,Offense,0,96.57,23.92,94.5,23.87,2.5,267.06,179.23,-2.07,-0.05,-1.54,-0.16
2023090700,621,44930,Josh Reynolds,WR,Offense,0,99.38,14.27,100.12,16.77,4.62,27.52,44.9,0.74,2.5,4.58,7.41
2023090700,621,46137,Justin Reid,SS,Defense,0,102.35,17.1,103.65,15.29,5.08,139.08,229.34,1.3,-1.81,5.98,-2.43
2023090700,621,47856,David Montgomery,RB,Offense,0,95.81,20.9,97.5,16.22,6.6,155.81,125.21,1.69,-4.68,5.93,-7.81
2023090700,621,47882,Mike Edwards,FS,Defense,0,109.47,20.41,109.02,20.61,0.52,340.83,260.0,-0.45,0.2,-0.6,-0.43
2023090700,621,52546,L'Jarius Sneed,CB,Defense,0,101.22,13.82,100.46,15.84,3.67,28.63,12.12,-0.76,2.02,4.36,7.34
2023090700,621,53487,Nick Bolton,MLB,Defense,0,105.17,20.32,106.08,18.15,3.61,175.11,234.75,0.91,-2.17,0.47,-7.92
2023090700,621,53541,Amon-Ra St. Brown,WR,Offense,1,99.15,35.95,100.87,34.08,4.75,154.28,138.26,1.72,-1.87,2.08,-9.65
2023090700,621,54486,Trent McDuffie,CB,Defense,0,102.04,35.1,103.18,37.17,3.75,47.03,285.1,1.14,2.07,5.61,-0.49
2023090700,621,54527,Bryan Cook,FS,Defense,0,109.03,31.84,107.0,31.68,3.02,244.32,246.1,-2.03,-0.16,-2.78,-6.51
2023090700,621,54600,Joshua Williams,CB,Defense,0,103.95,37.63,104.23,37.34,1.93,150.07,222.58,0.28,-0.29,0.26,-7.39
2023090700,621,55899,Sam LaPorta,TE,Offense,0,100.09,17.0,103.07,14.82,5.08,126.31,110.1,2.98,-2.18,6.51,-1.24
2023090700,713,44822,Patrick Mahomes,QB,Offense,0,87.48,23.89,89.22,23.41,2.85,101.9,280.37,1.74,-0.48,1.76,-0.95
2023090700,713,44888,Alex Anzalone,OLB,Defense,0,78.64,17.6,78.68,16.62,1.97,177.33,112.32,0.04,-0.98,-0.34,-3.48
2023090700,713,44906,Cameron Sutton,CB,Defense,0,75.36,43.05,73.99,42.82,2.81,261.58,80.31,-1.37,-0.23,-4.21,-0.08
2023090700,713,46243,Marquez Valdes-Scantling,WR,Offense,0,84.01,43.7,81.17,43.64,5.47,268.85,267.61,-2.84,-0.06,-7.01,0.35
2023090700,713,46309,Richie James,WR,Offense,0,83.75,15.04,80.92,14.8,5.46,261.62,263.85,-2.83,-0.24,-7.8,-1.16
2023090700,713,47888,C.J. Gardner-Johnson,SS,Defense,0,72.0,19.19,71.8,19.06,0.97,239.78,91.3,-0.2,-0.13,-2.83,-1.13
2023090700,713,53591,Noah Gray,TE,Offense,1,85.27,14.23,83.32,14.2,3.38,259.25,256.68,-1.95,-0.03,-3.96,-2.0
2023090700,713,53953,Jerry Jacobs,CB,Defense,0,77.61,10.61,77.0,10.61,2.35,267.4,47.13,-0.61,0.0,-4.65,-0.17
2023090700,713,54562,Kerby Joseph,FS,Defense,0,72.47,32.92,72.14,33.23,1.2,301.01,78.42,-0.33,0.31,-2.45,1.2
2023090700,713,54716,Isiah Pacheco,RB,Offense,0,87.41,26.15,88.07,27.1,3.72,34.08,296.32,0.66,0.95,2.53,5.71
2023090700,713,55882,Jack Campbell,MLB,Defense,0,78.05,24.55,77.97,24.92,1.3,345.08,89.85,-0.08,0.37,-0.89,4.0
2023090700,713,55910,Brian Branch,SS,Defense,0,79.71,34.31,79.42,34.53,0.97,308.22,84.71,-0.29,0.22,-1.27,2.32
2023090700,713,55920,Rashee Rice,WR,Offense,0,84.38,36.31,82.65,36.35,3.62,271.88,281.43,-1.73,0.04,-3.19,1.51
2023090700,736,41325,Jerick McKinnon,RB,Offense,0,86.49,22.14,87.98,21.11,3.66,143.61,222.98,1.49,-1.03,1.07,-8.19
2023090700,736,44822,Patrick Mahomes,QB,Offense,0,87.51,23.73,90.69,23.05,4.19,89.24,340.15,3.18,-0.68,3.31,0.37
2023090700,736,44888,Alex Anzalone,OLB,Defense,0,78.7,23.44,81.07,22.35,3.96,132.68,125.67,2.37,-1.09,2.43,-7.9
2023090700,736,44906,Cameron Sutton,CB,Defense,0,79.19,40.24,76.27,37.72,2.56,237.09,145.15,-2.92,-2.52,0.2,1.66
2023090700,736,46213,Justin Watson,WR,Offense,1,85.16,34.3,82.5,31.68,5.6,233.8,241.56,-2.66,-2.62,-9.15,1.74
2023090700,736,46243,Marquez Valdes-Scantling,WR,Offense,0,83.95,32.48,80.68,31.53,4.55,268.66,280.61,-3.27,-0.95,-7.55,4.7
2023090700,736,47888,C.J. Gardner-Johnson,SS,Defense,0,72.21,22.47,69.07,23.0,2.63,276.64,75.91,-3.14,0.53,-5.13,2.16
2023090700,736,53591,Noah Gray,TE,Offense,0,83.89,17.37,84.33,18.38,0.07,271.12,299.23,0.44,1.01,-5.5,-0.45
2023090700,736,53953,Jerry Jacobs,CB,Defense,0,81.53,15.72,81.3,16.24,0.7,350.12,52.1,-0.23,0.52,-3.12,1.06
2023090700,736,54519,Skyy Moore,WR,Offense,0,85.16,39.37,82.87,36.34,4.4,247.99,250.6,-2.29,-3.03,-2.55,2.07
2023090700,736,54562,Kerby Joseph,FS,Defense,0,78.95,32.69,78.49,31.66,3.76,206.64,127.6,-0.46,-1.03,-5.35,-2.11
2023090700,736,55910,Brian Branch,SS,Defense,0,82.18,32.59,79.91,31.63,3.7,257.81,109.21,-2.27,-0.96,-7.16,3.78
2023090700,877,44822,Patrick Mahomes,QB,Offense,0,69.72,23.53,64.16,23.32,4.76,284.09,317.4,-5.56,-0.21,-2.52,0.61
2023090700,877,44888,Alex Anzalone,OLB,Defense,0,75.63,20.71,75.28,13.63,5.79,172.72,208.94,-0.35,-7.08,7.51,-8.11
2023090700,877,44906,Cameron Sutton,CB,Defense,0,72.88,11.73,77.9,9.67,5.78,105.84,50.09,5.02,-2.06,10.64,-1.71
2023090700,877,46243,Marquez Valdes-Scantling,WR,Offense,1,69.98,12.14,75.99,13.43,7.38,84.07,100.44,6.01,1.29,10.3,1.59
2023090700,877,47888,C.J. Gardner-Johnson,SS,Defense,0,80.48,18.72,84.03,17.09,3.82,111.97,247.48,3.55,-1.63,7.07,0.09
2023090700,877,53591,Noah Gray,TE,Offense,0,68.12,19.21,71.95,11.16,7.16,134.25,99.54,3.83,-8.05,11.17,-6.4
2023090700,877,53953,Jerry Jacobs,CB,Defense,0,73.26,33.02,73.33,31.22,1.52,162.81,203.0,0.07,-1.8,3.2,1.86
2023090700,877,54562,Kerby Joseph,FS,Defense,0,78.42,29.47,76.65,26.79,2.25,202.37,264.23,-1.77,-2.68,5.21,1.86
2023090700,877,54716,Isiah Pacheco,RB,Offense,0,64.2,23.37,65.23,19.03,5.46,182.47,182.75,1.03,-4.34,0.75,-8.46
2023090700,877,55882,Jack Campbell,MLB,Defense,0,75.84,24.84,74.81,20.91,2.8,165.75,256.24,-1.03,-3.93,3.17,-5.12
2023090700,902,42460,Blake Bell,TE,Offense,0,83.29,30.51,85.73,30.86,4.92,78.99,80.18,2.44,0.35,4.22,5.89
2023090700,902,44822,Patrick Mahomes,QB,Offense,0,80.48,23.59,78.05,23.85,1.59,260.23,168.85,-2.43,0.26,0.16,-0.26
2023090700,902,44888,Alex Anzalone,OLB,Defense,0,89.63,21.04,89.86,21.61,1.18,24.67,276.66,0.23,0.57,0.16,-0.6
2023090700,902,44906,Cameron Sutton,CB,Defense,0,87.2,9.79,90.82,9.81,4.09,73.02,24.88,3.62,0.02,1.24,-1.47
2023090700,902,46243,Marquez Valdes-Scantling,WR,Offense,0,84.31,41.79,87.48,38.69,5.27,131.17,186.44,3.17,-3.1,1.9,-1.87
2023090700,902,47888,C.J. Gardner-Johnson,SS,Defense,0,94.72,21.04,97.33,21.31,2.99,86.6,284.14,2.61,0.27,3.1,0.35
2023090700,902,53449,Kadarius Toney,WR,Offense,0,84.36,10.4,88.23,12.29,4.36,60.32,38.82,3.87,1.89,2.44,-3.23
2023090700,902,53953,Jerry Jacobs,CB,Defense,0,86.44,42.23,89.88,41.16,4.44,119.24,183.92,3.44,-1.07,1.46,-3.19
2023090700,902,54562,Kerby Joseph,FS,Defense,0,89.47,31.22,89.93,31.17,1.48,56.14,261.8,0.46,-0.05,2.77,4.76
2023090700,902,54716,Isiah Pacheco,RB,Offense,0,80.41,26.95,82.15,32.03,6.83,19.99,307.36,1.74,5.08,3.43,9.26
2023090700,902,55882,Jack Campbell,MLB,Defense,0,89.58,25.33,89.07,28.05,5.25,0.11,347.37,-0.51,2.72,2.32,9.35
2023090700,902,55910,Brian Branch,SS,Defense,0,87.49,34.86,89.6,33.48,4.19,127.81,208.44,2.11,-1.38,2.81,-4.92
2023090700,902,55920,Rashee Rice,WR,Offense,1,83.36,33.84,85.75,32.63,3.66,119.87,135.22,2.39,-1.21,3.09,-3.27
2023090700,1001,41325,Jerick McKinnon,RB,Offense,0,104.38,26.83,103.78,34.8,6.89,2.61,92.88,-0.6,7.97,4.05,8.47
2023090700,1001,44822,Patrick Mahomes,QB,Offense,0,104.71,23.6,101.81,23.1,1.85,236.06,170.3,-2.9,-0.5,-2.9,-1.65
2023090700,1001,44834,Charles Harris,DE,Defense,0,109.74,17.71,108.5,12.79,5.58,166.83,230.07,-1.24,-4.92,2.84,-8.78
2023090700,1001,44888,Alex Anzalone,OLB,Defense,0,112.61,23.7,111.93,27.5,3.14,33.07,290.51,-0.68,3.8,2.13,-0.92
2023090700,1001,44906,Cameron Sutton,CB,Defense,0,110.31,14.74,112.79,16.05,1.43,62.82,355.32,2.48,1.31,-1.39,-3.09
2023090700,1001,46243,Marquez Valdes-Scantling,WR,Offense,0,108.18,15.87,112.69,16.99,1.37,66.7,290.9,4.51,1.12,-1.59,-3.67
2023090700,1001,46309,Richie James,WR,Offense,0,108.55,32.45,113.24,31.51,2.92,137.87,93.62,4.69,-0.94,1.28,-4.86
2023090700,1001,47888,C.J. Gardner-Johnson,SS,Defense,0,113.0,28.2,113.96,30.43,0.8,37.7,313.43,0.96,2.23,0.83,-2.13
2023090700,1001,53591,Noah Gray,TE,Offense,0,107.15,19.01,108.16,12.26,6.23,164.11,229.65,1.01,-6.75,3.56,-8.8
2023090700,1001,53953,Jerry Jacobs,CB,Defense,0,110.55,33.47,113.54,32.14,3.62,127.92,216.99,2.99,-1.33,1.87,-4.73
2023090700,1001,54562,Kerby Joseph,FS,Defense,0,112.39,19.44,112.67,18.5,0.45,168.1,232.4,0.28,-0.94,-0.53,-1.03
2023090700,1001,55910,Brian Branch,SS,Defense,0,110.3,30.72,110.84,34.62,4.53,359.18,306.66,0.54,3.9,0.43,7.9
2023090700,1001,55920,Rashee Rice,WR,Offense,1,107.49,29.95,112.3,32.62,4.53,74.25,104.85,4.81,2.67,5.27,2.22
2023090700,1069,43290,Jared Goff,QB,Offense,0,86.79,29.69,90.39,30.11,3.19,77.74,293.04,3.6,0.42,1.43,-0.53
2023090700,1069,44930,Josh Reynolds,WR,Offense,0,85.99,18.74,82.99,16.49,5.68,236.26,242.84,-3.0,-2.25,-7.23,-2.25
2023090700,1069,46137,Justin Reid,SS,Defense,0,80.74,18.62,82.42,17.16,2.89,215.78,127.97,1.68,-1.46,-5.73,-4.68
2023090700,1069,52471,Willie Gay Jr.,ILB,Defense,0,81.56,23.3,83.1,21.84,2.52,156.37,98.01,1.54,-1.46,-1.64,-3.51
2023090700,1069,52546,L'Jarius Sneed,CB,Defense,0,83.92,37.73,83.1,38.15,2.6,299.42,163.72,-0.82,0.42,-4.4,1.97
2023090700,1069,53487,Nick Bolton,MLB,Defense,0,81.38,26.81,80.96,26.39,2.26,247.16,133.23,-0.42,-0.42,-4.77,-0.49
2023090700,1069,53541,Amon-Ra St. Brown,WR,Offense,0,86.95,17.65,83.49,19.51,6.06,293.1,291.71,-3.46,1.86,-9.91,5.39
2023090700,1069,53959,Brock Wright,TE,Offense,1,86.47,34.43,84.28,35.18,4.2,281.69,265.59,-2.19,0.75,-3.77,-4.18
2023090700,1069,54486,Trent McDuffie,CB,Defense,0,77.77,14.07,75.24,13.76,2.92,248.75,72.24,-2.53,-0.31,-5.79,-1.25
2023090700,1069,54527,Bryan Cook,FS,Defense,0,69.21,30.57,65.8,26.94,3.99,233.09,91.27,-3.41,-3.63,-4.71,-0.68
2023090700,1069,54568,Leo Chenal,OLB,Defense,0,81.23,30.69,81.54,30.93,1.66,349.17,67.25,0.31,0.24,1.28,5.69
2023090700,1069,55899,Sam LaPorta,TE,Offense,0,87.08,24.63,86.44,20.23,5.91,195.05,165.78,-0.64,-4.4,-2.79,-9.21
2023090700,1154,43290,Jared Goff,QB,Offense,0,72.41,23.74,77.02,22.6,4.17,80.67,34.36,4.61,-1.14,1.36,0.15
2023090700,1154,43584,Kalif Raymond,WR,Offense,0,71.58,16.29,65.8,15.41,6.48,257.23,265.14,-5.78,-0.88,-12.44,1.09
2023090700,1154,46137,Justin Reid,SS,Defense,0,65.27,18.1,67.65,15.53,3.1,187.09,135.29,2.38,-2.57,-6.07,-2.82
2023090700,1154,47856,David Montgomery,RB,Offense,0,78.81,24.18,76.92,19.81,5.37,192.28,191.41,-1.89,-4.37,-0.09,-8.91
2023090700,1154,52471,Willie Gay Jr.,ILB,Defense,0,66.81,20.8,70.9,19.47,2.46,126.85,64.17,4.09,-1.33,-5.19,-0.11
2023090700,1154,52546,L'Jarius Sneed,CB,Defense,0,66.42,35.77,63.76,36.13,3.69,273.81,186.41,-2.66,0.36,-9.32,-0.48
2023090700,1154,53487,Nick Bolton,MLB,Defense,0,66.99,25.0,68.75,22.93,1.88,131.17,90.75,1.76,-2.07,1.0,1.84
2023090700,1154,53541,Amon-Ra St. Brown,WR,Offense,1,71.7,32.56,65.8,31.41,7.18,256.94,264.0,-5.9,-1.15,-9.81,-6.67
2023090700,1154,54486,Trent McDuffie,CB,Defense,0,66.49,13.18,62.79,13.73,4.76,269.88,342.8,-3.7,0.55,-9.86,0.36
2023090700,1154,54527,Bryan Cook,FS,Defense,0,57.28,29.01,51.57,24.68,5.57,240.4,120.2,-5.71,-4.33,-8.25,-3.03
2023090700,1154,54568,Leo Chenal,OLB,Defense,0,67.23,27.58,69.5,27.06,1.53,129.53,86.26,2.27,-0.52,-0.64,2.61
2023090700,1201,38696,Marvin Jones,WR,Offense,0,52.5,42.77,50.85,42.48,4.15,254.45,253.5,-1.65,-0.29,-4.67,-1.88
2023090700,1201,43290,Jared Goff,QB,Offense,0,55.92,23.66,56.51,23.25,2.69,125.9,290.81,0.59,-0.41,2.0,-2.11
2023090700,1201,44930,Josh Reynolds,WR,Offense,0,52.91,34.39,50.89,34.56,4.76,272.57,270.81,-2.02,0.17,-5.79,0.31
2023090700,1201,46137,Justin Reid,SS,Defense,0,40.88,16.27,37.79,16.47,3.31,272.22,73.78,-3.09,0.2,-3.24,-0.4
2023090700,1201,52471,Willie Gay Jr.,ILB,Defense,0,47.66,23.15,47.65,28.02,6.22,352.18,34.54,-0.01,4.87,-2.33,5.16
